"id:ID(Person-ID)","name",":LABEL"
"1054432","凯文·史派西","Person"
"1048183","查兹·帕尔明特瑞","Person"
"1007023","皮特·波斯尔思韦特","Person"
"1013951","苏茜·爱米斯","Person"
"1048143","吉安卡罗·埃斯波西托","Person"
"1025245","丹·哈达亚","Person"
"1025386","保罗·巴特尔","Person"
"1365293","卡尔·布瑞斯勒","Person"
"1365294","菲力浦·西蒙","Person"
"1365295","杰克·希勒","Person"
"1085830","克里斯汀·艾斯布鲁克","Person"
"1022616","詹妮弗·劳伦斯","Person"
"1053556","乔什·哈切森","Person"
"1012478","利亚姆·海姆斯沃斯","Person"
"1053560","伍迪·哈里森","Person"
"1010556","唐纳德·萨瑟兰","Person"
"1054394","菲利普·塞默·霍夫曼","Person"
"1054519","朱丽安·摩尔","Person"
"1318991","薇洛·西尔德斯","Person"
"1010617","山姆·克拉弗林","Person"
"1004571","伊丽莎白·班克斯","Person"
"1004702","马赫沙拉·阿里","Person"
"1040982","吉娜·马隆","Person"
"1036484","杰弗里·怀特","Person"
"1332256","葆拉·马尔科姆森","Person"
"1040517","斯坦利·图齐","Person"
"1004607","娜塔莉·多默尔","Person"
"1181459","伊万·罗斯","Person"
"1049668","埃尔登·汉森","Person"
"1317954","约翰·威斯利·查特曼","Person"
"1055364","萨莉塔·乔德霍里","Person"
"1340120","斯黛芬·道森","Person"
"1232344","帕蒂纳·雷内亚·米勒","Person"
"1010576","罗伯特·克耐普","Person"
"1036321","克里斯托弗·普卢默","Person"
"1031975","琳恩·雷德格瑞夫","Person"
"75921.46357753738","伊莎贝拉·罗西里尼 Isabella Rossellini","Person"
"39836.741225301565","Peter Gerety","Person"
"856054.1112836959","布赖恩·莫瑞 Brian Murray","Person"
"938884.6310079007","保罗·赫特 Paul Hecht","Person"
"1129490","Euan Morton","Person"
"1016681","小罗伯特·唐尼","Person"
"1035672","盖·皮尔斯","Person"
"1018985","格温妮斯·帕特洛","Person"
"1054393","本·金斯利","Person"
"1053573","唐·钱德尔","Person"
"1003482","保罗·贝坦尼","Person"
"1044871","丽贝卡·豪尔","Person"
"1027164","乔恩·费儒","Person"
"1000095","威廉姆·赛德勒","Person"
"1044722","詹姆斯·戴尔","Person"
"1164170","伊芳·齐玛","Person"
"1322702","泰·辛普金斯","Person"
"1027440","阿什利·汉弥尔顿","Person"
"1054562","王学圻","Person"
"1050059","范冰冰","Person"
"1013794","小库珀·古丁","Person"
"1010560","埃曼妞·沃吉亚","Person"
"453144.83207806136","Evert McQueen","Person"
"1003484","丹尼尔·雷德克里夫","Person"
"1053624","艾玛·沃森","Person"
"1012517","鲁伯特·格林特","Person"
"1031872","蒂莫西·斯波","Person"
"1004581","邦妮·怀特","Person"
"1035656","罗伯特·帕丁森","Person"
"1049488","汤姆·费尔顿","Person"
"1022732","梁佩诗","Person"
"1027154","迈克尔·刚本","Person"
"1013798","玛吉·史密斯","Person"
"1025153","艾伦·瑞克曼","Person"
"1010507","加里·奥德曼","Person"
"1006956","拉尔夫·费因斯","Person"
"861038.3607315328","Toni Baker","Person"
"838052.1718391125","Florence Ballard","Person"
"811827.7556658677","The Barbarians","Person"
"1044950","罗伯·里格尔","Person"
"1129482","梅甘·欧瑞","Person"
"1049512","维吉妮娅·马德森","Person"
"1036432","杰西·麦特卡尔菲","Person"
"1152919","基冈·康纳·特雷西","Person"
"1019056","丹尼斯·海斯伯特","Person"
"1012578","阿莱克斯·潘诺维奇","Person"
"1092064","凯利·格泽尔","Person"
"1056045","C.恩斯特·哈斯","Person"
